Age,MonthlyIncome,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
20,2600.0,1,1097,11,3,1016.0,4,98,2,1,1,18275.0,1,15.0,3.0,1,0,1,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
30,2422.0,1,109,5,3,1017.0,2,60,3,1,2,25725.0,0,17.0,3.0,1,0,4,3,3,3,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
26,5472.0,0,1066,2,2,1018.0,4,32,4,2,4,3334.0,1,12.0,3.0,2,0,8,2,3,8,7,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
22,2451.0,0,217,8,1,1019.0,2,94,1,1,1,6881.0,1,15.0,3.0,1,1,4,3,2,4,3,1,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
48,4240.0,0,277,6,3,1022.0,1,97,2,2,3,13119.0,2,13.0,3.0,4,0,19,0,3,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
48,10999.0,0,1355,4,4,1024.0,3,78,2,3,3,22245.0,7,14.0,3.0,2,0,27,3,3,15,11,4,8,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
41,5003.0,0,549,7,2,1025.0,4,42,3,2,3,23371.0,6,14.0,3.0,2,0,8,6,3,2,2,2,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
39,12742.0,0,466,1,1,1026.0,4,65,2,4,4,7060.0,1,16.0,3.0,3,1,21,3,3,21,6,11,8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
27,4227.0,0,1055,2,4,1027.0,1,47,3,2,4,4658.0,0,18.0,3.0,2,1,4,2,3,3,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
35,3917.0,0,802,10,3,1028.0,2,45,3,1,4,9541.0,1,20.0,4.0,1,1,3,4,2,3,2,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
42,18303.0,0,265,5,2,1029.0,4,90,3,5,3,7770.0,6,13.0,3.0,2,0,21,3,4,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
50,2380.0,0,804,9,3,1030.0,1,64,3,1,4,20165.0,4,18.0,3.0,2,0,8,5,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
59,13726.0,0,715,2,3,1032.0,3,69,2,4,4,21829.0,3,13.0,3.0,1,0,30,4,3,5,3,4,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
37,4777.0,1,1141,11,2,1033.0,1,61,1,2,2,14382.0,5,15.0,3.0,1,0,15,2,1,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
55,6385.0,0,135,18,4,1034.0,3,62,3,2,2,12992.0,3,14.0,3.0,4,2,17,3,3,8,7,6,7,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
41,19973.0,0,247,7,1,1035.0,2,55,1,5,3,20284.0,1,22.0,4.0,2,2,21,3,3,21,16,5,10,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
38,6861.0,0,1035,3,4,1036.0,2,42,3,2,4,4981.0,8,12.0,3.0,3,0,19,1,3,1,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
26,4969.0,1,265,29,2,1037.0,2,79,1,2,1,21813.0,8,18.0,3.0,4,0,7,6,3,2,2,2,2,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
52,19845.0,1,266,2,1,1038.0,1,57,1,5,4,25846.0,1,15.0,3.0,4,1,33,3,3,32,14,6,9,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
44,13320.0,0,1448,28,3,1039.0,4,53,4,4,4,11737.0,3,18.0,3.0,3,1,23,2,3,12,11,11,11,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
50,6347.0,0,145,1,3,1040.0,4,95,3,2,3,24920.0,0,12.0,3.0,1,1,19,3,3,18,7,0,13,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
36,2743.0,1,885,16,4,1042.0,3,43,4,1,1,8269.0,1,16.0,3.0,3,0,18,1,3,17,13,15,14,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
39,10880.0,0,945,22,3,1043.0,4,82,3,3,1,5083.0,1,13.0,3.0,3,0,21,2,3,21,6,2,8,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
33,2342.0,0,1038,8,1,1044.0,2,88,2,1,4,21437.0,0,19.0,3.0,4,0,3,2,2,2,2,2,2,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
45,17650.0,0,1234,11,2,1045.0,4,90,3,4,4,5404.0,3,13.0,3.0,2,1,26,4,4,9,3,1,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
32,4025.0,0,1109,29,4,1046.0,4,69,3,1,3,11135.0,9,12.0,3.0,2,0,10,2,3,8,7,7,7,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
34,9725.0,0,216,1,4,1047.0,2,75,4,2,4,12278.0,0,11.0,3.0,4,1,16,2,2,15,1,0,9,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
59,11904.0,0,1089,1,2,1048.0,2,66,3,3,4,11038.0,3,14.0,3.0,3,1,14,1,1,6,4,0,4,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
45,2177.0,0,788,24,4,1049.0,2,36,3,1,2,8318.0,1,16.0,3.0,1,0,6,3,3,6,3,0,4,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
53,7525.0,0,124,2,3,1050.0,3,38,2,3,2,23537.0,2,12.0,3.0,1,1,30,2,3,15,7,6,12,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
36,4834.0,1,660,15,3,1052.0,1,81,3,2,3,7858.0,7,14.0,3.0,2,1,9,3,2,1,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
26,2042.0,1,342,2,3,1053.0,1,57,3,1,1,15346.0,6,14.0,3.0,2,1,6,2,3,3,2,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
34,2220.0,0,1333,10,4,1055.0,3,87,3,1,3,18410.0,1,19.0,3.0,4,1,1,2,3,1,1,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
28,1052.0,0,1144,10,1,1056.0,4,74,3,1,2,23384.0,1,22.0,4.0,2,0,1,5,3,1,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
38,2821.0,0,1186,3,4,1060.0,3,44,3,1,3,2997.0,3,16.0,3.0,1,1,8,2,3,2,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
50,19237.0,0,1464,2,4,1061.0,2,62,3,5,3,12853.0,2,11.0,3.0,4,1,29,2,2,8,1,7,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
37,4107.0,0,124,3,3,1062.0,4,35,3,2,2,13848.0,3,15.0,3.0,1,0,8,3,2,4,3,0,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
40,8396.0,0,300,26,3,1066.0,3,74,3,2,1,22217.0,1,14.0,3.0,2,1,8,3,2,7,7,7,5,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
26,2007.0,0,921,1,1,1068.0,1,66,2,1,3,25265.0,1,13.0,3.0,3,2,5,5,3,5,3,1,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
46,19627.0,0,430,1,4,1069.0,4,40,3,5,4,21445.0,9,17.0,3.0,4,2,23,0,3,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
54,10686.0,0,1082,2,4,1070.0,3,41,2,3,3,8392.0,6,11.0,3.0,2,1,13,4,3,9,4,7,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
56,2942.0,0,1240,9,3,1071.0,1,63,3,1,3,12154.0,2,19.0,3.0,2,1,18,4,3,5,4,0,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
36,8858.0,0,796,12,5,1073.0,4,51,2,3,4,15669.0,0,11.0,3.0,2,0,15,2,2,14,8,7,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
55,16756.0,0,444,2,1,1074.0,3,40,2,4,1,17323.0,7,15.0,3.0,2,0,31,3,4,9,7,6,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
43,10798.0,0,415,25,3,1076.0,3,79,2,3,4,5268.0,5,13.0,3.0,3,1,18,5,3,1,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
20,2323.0,1,769,9,3,1077.0,4,54,3,1,4,17205.0,1,14.0,3.0,2,0,2,3,3,2,2,0,2,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
21,1416.0,1,1334,10,3,1079.0,3,36,2,1,1,17258.0,1,13.0,3.0,1,0,1,6,2,1,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
46,4615.0,0,1003,8,4,1080.0,4,74,2,2,1,21029.0,8,23.0,4.0,1,3,19,2,3,16,13,1,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
51,2461.0,1,1323,4,4,1081.0,1,34,3,1,3,10332.0,9,12.0,3.0,3,3,18,2,4,10,0,2,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
28,8722.0,1,1366,24,2,1082.0,2,72,2,3,1,12355.0,1,12.0,3.0,1,0,10,2,2,10,7,1,9,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
26,3955.0,0,192,1,2,1083.0,1,59,2,1,1,11141.0,1,16.0,3.0,1,2,6,2,3,5,3,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
30,9957.0,0,1176,20,3,1084.0,3,85,3,2,1,9096.0,0,15.0,3.0,3,1,7,1,2,6,2,0,2,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
41,3376.0,0,509,7,2,1085.0,2,43,4,1,3,18863.0,1,13.0,3.0,3,0,10,3,3,10,6,0,8,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
38,8823.0,0,330,17,1,1088.0,3,65,2,3,3,24608.0,0,18.0,3.0,1,1,20,4,2,19,9,1,9,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
40,10322.0,0,1492,20,4,1092.0,1,61,3,3,4,26542.0,4,20.0,4.0,4,1,14,6,3,11,10,11,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
27,4621.0,0,1277,8,5,1094.0,1,87,1,1,3,5869.0,1,19.0,3.0,4,3,3,4,3,3,2,1,2,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
55,10976.0,0,1091,2,1,1096.0,4,65,3,3,2,15813.0,3,18.0,3.0,2,1,23,4,3,3,2,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
28,3660.0,0,857,10,3,1097.0,3,59,3,2,3,7909.0,3,13.0,3.0,4,0,10,4,4,8,7,1,7,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
44,10482.0,1,1376,1,2,1098.0,2,91,2,3,1,2326.0,9,14.0,3.0,4,1,24,1,3,20,6,3,6,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
33,7119.0,0,654,5,3,1099.0,4,34,2,3,4,21214.0,4,15.0,3.0,3,1,9,2,3,3,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
35,9582.0,1,1204,4,3,1100.0,4,86,3,3,1,10333.0,0,22.0,4.0,1,0,9,2,3,8,7,4,7,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
33,4508.0,1,827,29,4,1101.0,1,54,2,2,3,3129.0,1,22.0,4.0,2,0,14,4,3,13,7,3,8,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
28,2207.0,0,895,15,2,1102.0,1,50,3,1,3,22482.0,1,16.0,3.0,4,1,4,5,2,4,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,7756.0,0,618,3,1,1103.0,1,45,3,2,4,22266.0,0,17.0,3.0,3,0,7,1,2,6,2,0,4,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
37,6694.0,0,309,10,4,1105.0,4,88,2,2,4,24223.0,2,14.0,3.0,3,3,8,5,3,1,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
25,3691.0,1,1219,4,1,1106.0,4,32,3,1,4,4605.0,1,15.0,3.0,2,1,7,3,4,7,7,5,6,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
26,2377.0,1,1330,21,3,1107.0,1,37,3,1,3,19373.0,1,20.0,4.0,3,1,1,0,2,1,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
33,2313.0,1,1017,25,3,1108.0,1,55,2,1,2,2993.0,4,20.0,4.0,2,0,5,0,3,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
42,17665.0,0,469,2,2,1109.0,4,35,3,4,1,14399.0,0,17.0,3.0,4,1,23,3,3,22,6,13,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
28,2596.0,1,1009,1,3,1111.0,1,45,2,1,2,7160.0,1,15.0,3.0,1,2,1,2,3,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
50,4728.0,1,959,1,4,1113.0,4,81,3,2,3,17251.0,3,14.0,3.0,4,0,5,4,3,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
33,4302.0,0,970,7,3,1114.0,4,30,3,2,2,13401.0,0,17.0,3.0,3,1,4,3,3,3,2,0,2,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
34,2979.0,0,697,3,4,1115.0,3,40,2,1,4,22478.0,3,17.0,3.0,4,3,6,2,3,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
48,16885.0,0,1262,1,4,1116.0,1,35,4,4,4,16154.0,2,22.0,4.0,3,0,27,3,2,5,4,2,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
45,5593.0,0,1050,9,4,1117.0,2,65,2,2,3,17970.0,1,13.0,3.0,4,1,15,2,3,15,10,4,12,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
52,10445.0,0,994,7,4,1118.0,2,87,3,3,2,15322.0,7,19.0,3.0,4,0,18,4,3,8,6,4,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
38,8740.0,0,770,10,4,1119.0,3,73,2,3,3,5569.0,0,14.0,3.0,2,2,9,2,3,8,7,2,7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
